<<<<<<< Updated upstream
"WCID","NAME","COUNTRY","LAT","LONG","ALT"
36164,"Osceola 3 Wsw","UNITED STATES",41.016,-93.816,338
36165,"Oscoda/Wurtsmith Afb","UNITED STATES",44.45,-83.4,188
36168,"Oshima","JAPAN",34.75,139.365,79
36169,"Oshkosh","UNITED STATES",41.4,-102.35,1030
36177,"Osijek Klisa","CROATIA",45.466,18.816,89
36178,"Oskaloosa","UNITED STATES",39.216,-95.316,340
36180,"Oskaloosa","UNITED STATES",41.316,-92.65,253
36181,"Oskelaneo, Qu","CANADA",48.12,-75.2,415
36182,"Oslo Blindern","NORWAY",59.95,10.716,94
36191,"Osmond","UNITED STATES",42.35,-97.6,503
36192,"Osnabrueck","GERMANY",52.25,8.05,97
36204,"Ostersund","SWEDEN",63.166,14.666,345
36211,"Ostrov Dikson","RUSSIAN FEDERATION",73.5,80.4,47
36218,"Ostuta","MEXICO",16.49,-94.43,35
36223,"Oswego East","UNITED STATES",43.47,-76.5,107
36225,"Otaru","JAPAN",43.183,141.016,25
36226,"Otatitlan","MEXICO",18.18,-96.01,10
36230,"Otavi","NAMIBIA",-19.63,17.33,1420
36231,"Othello 6 Ese","UNITED STATES",46.8,-119.05,363
36234,"Otis","UNITED STATES",36.316,-107.866,2097
36236,"Otis 2 Ne","UNITED STATES",45.033,-123.933,46
36241,"Otjiwarongo","NAMIBIA",-20.45,16.655,1455
36257,"Ottawa","CANADA",45.4,-75.7,79
36261,"Ottawa 4sw","UNITED STATES",41.335,-88.92,160
36262,"Ottawa Int. Airport Ont.","CANADA",45.316,-75.666,114
36263,"Ottawa Nrc","CANADA",45.45,-75.62,98
36264,"Ottawa Nwr","UNITED STATES",41.6,-83.2,175
36265,"Otter 9 Ssw","UNITED STATES",45.1,-106.25,1237
36267,"Ottertail","UNITED STATES",46.416,-95.566,299
36268,"Ottosdal","SOUTH AFRICA",-26.81,26.01,1498
36269,"Ottumwa/Industrial Ap","UNITED STATES",41.1,-92.45,256
36275,"Ouagadougou","BURKINA FASO",12.35,-1.516,306
36296,"Ouargla","ALGERIA",31.95,5.4,141
36314,"Ouesso","CONGO",1.616,16.05,352
36335,"Ourashi","SUDAN",14.745,33.283,440
36338,"Ouray 4 Ne","UNITED STATES",40.133,-109.65,1423
36340,"Ouricuri","BRAZIL",-7.9,-40.05,459
36343,"Ouro Branco","BRAZIL",-6.683,-36.933,195
36344,"Ouro Fino","BRAZIL",-22.283,-46.55,925
36345,"Ouro Fino","BRAZIL",-22.26,-46.36,935
36346,"Ouro Preto","BRAZIL",-20.366,-43.466,1109
36358,"Ouyen Post Office","AUSTRALIA",-35.07,142.32,50
36367,"Oviedo","DOMINICAN REPUBLIC",17.783,-71.366,3
36368,"Oviedo","SPAIN",43.35,-5.866,339
36369,"Oviston","SOUTH AFRICA",-30.69,25.76,1294
36374,"Owase","JAPAN",34.065,136.2,27
36375,"Owatonna","UNITED STATES",44.1,-93.233,351
36376,"Owen","UNITED STATES",44.95,-90.533,378
36388,"Owosso 3 Ssw","UNITED STATES",42.966,-84.2,233
36391,"Owyhee Dam","UNITED STATES",43.65,-117.25,732
36398,"Oxford 2 Sw","UNITED STATES",36.283,-78.616,152
36401,"Oxnard","UNITED STATES",34.2,-119.2,13
36402,"Oxnard/Aaf","UNITED STATES",34.22,-119.08,20
36418,"Oyster 1 W","UNITED STATES",37.283,-75.933,8
36420,"Ozalp","TURKEY",38.7,44,2011
36424,"Ozark 6 Nnw","UNITED STATES",31.533,-85.683,143
36425,"Ozark Beach","UNITED STATES",36.666,-93.116,213
36428,"Ozona 2 Ssw","UNITED STATES",30.683,-101.216,715
36430,"Ozuluama","MEXICO",21.655,-97.835,228
36438,"P Ranch Refuge","UNITED STATES",42.816,-118.883,1279
36447,"Paachkhal","NEPAL",27.666,85.616,865
36449,"Paarl","SOUTH AFRICA",-33.71,18.955,166
36454,"Pabellon De Arte","MEXICO",22.18,-102.33,1912
36457,"Pabna","BANGLADESH",24.02,89.23,15
36464,"Pacatuba","BRAZIL",-10.445,-36.645,20
36465,"Pacatuba","BRAZIL",-3.96,-38.62,54
36466,"Pacayas","COSTA RICA",9.916,-83.816,1735
36479,"Pachamama Tixan","ECUADOR",-2.155,-78.766,3600
36482,"Pachena Point, Bc","CANADA",48.72,-125.1,37
36489,"Pachmarhi","INDIA",22.466,78.433,1075
36499,"Packwood","UNITED STATES",46.616,-121.666,323
36500,"Pacococha","PERU",-13.2,-75.266,4356
36503,"Pacoti","BRAZIL",-4.21,-38.916,800
36505,"Pactola Dam","UNITED STATES",44.066,-103.483,1439
36509,"Pad Idan","PAKISTAN",26.85,68.13,47
36514,"Padang Tabing","INDONESIA",-0.883,100.35,3
36528,"Padova","ITALY",45.4,11.85,14
36533,"Padre Las Casas","DOMINICAN REPUBLIC",18.716,-70.933,510
36537,"Paducah","UNITED STATES",34.016,-100.3,579
36538,"Paducah Sewage Plant","UNITED STATES",37.1,-88.6,99
36542,"Paengnyongdo Ab","KOREA, REPUBLIC OF",37.966,124.666,171
36546,"Pafuri","MOZAMBIQUE",-22.45,31.333,290
36551,"Paganella Mountain","ITALY",46.15,11.033,2129
36557,"Pago Pago Wso Ap","UNITED STATES",14.333,-170.716,3
36559,"Pagosa Springs","UNITED STATES",37.266,-107.016,2166
36565,"Pagwa A, On","CANADA",50.03,-85.27,189
36572,"Pahranagat W L Refuge","UNITED STATES",37.266,-115.116,1036
36573,"Pahrump U Of N Lab","UNITED STATES",36.2,-115.983,814
36592,"Painesville 4 Nw","UNITED STATES",41.75,-81.3,183
36594,"Paint Rock","UNITED STATES",31.5,-99.916,496
36595,"Painter 2 W","UNITED STATES",37.583,-75.816,9
36616,"Pak Chong","THAILAND",14.7,101.4,356
36621,"Pakarnas","NEPAL",27.4,86.533,1982
36624,"Pakhoi","CHINA",21.433,109.066,4
36625,"Paklihawa","NEPAL",27.45,83.433,100
36637,"Pala","CHAD",9.366,14.916,455
36641,"Palacios/Faa Airport","UNITED STATES",28.72,-96.25,5
36659,"Palascia Aero","ITALY",40.1,18.5,86
36664,"Palayankottai","INDIA",8.733,77.75,51
36670,"Palencia","SPAIN",42.016,-4.533,758
36673,"Palenque Yateras","CUBA",20.355,-74.933,410
36677,"Palermo/Point Raisi","ITALY",38.183,13.1,21
36688,"Palestine 2 Ne","UNITED STATES",31.783,-95.6,142
36689,"Paletara","COLOMBIA",2.13,-76.41,2900
36692,"Palghat","INDIA",10.76,76.65,97
36693,"Palhano","BRAZIL",-4.716,-37.933,20
36701,"Palisade","UNITED STATES",39.116,-108.35,1463
36703,"Palisades","UNITED STATES",43.366,-111.233,1641
36707,"Palizada","MEXICO",18.26,-92.11,8
36723,"Palma","MOZAMBIQUE",-10.766,40.5,60
36725,"Palma De Mallorca","SPAIN",39.55,2.616,6
36727,"Palma De Mallorca Son S","SPAIN",39.55,2.733,8
36731,"Palmacia","BRAZIL",-4.133,-38.833,380
36739,"Palmar Sur","COSTA RICA",8.95,-83.466,16
36741,"Palmares","BRAZIL",-8.666,-35.583,109
36755,"Palmdale","UNITED STATES",34.63,-118.08,768
36756,"Palmeira","BRAZIL",-25.333,-49.916,820
36757,"Palmeira Dos Indios","BRAZIL",-9.45,-36.7,275
36762,"Palmer","UNITED STATES",61.6,-149.083,71
36763,"Palmer Ese","UNITED STATES",47.3,-121.85,280
36769,"Palmeras Unida","ECUADOR",-0.25,-79.33,260
36773,"Palmers Lookout","AUSTRALIA",-43.17,147.83,192
36776,"Palmerston (Composite)","AUSTRALIA",-41.783,146.983,180
36802,"Palmital","BRAZIL",-24.866,-52.21,730
36807,"Palmyra","SYRIA",34.55,38.3,404
36813,"Palo Alto","UNITED STATES",37.45,-122.133,8
36835,"Palo Verde","MEXICO",20.69,-102.96,1600
36845,"Palomar Mt Observatory","UNITED STATES",33.35,-116.866,1692
36846,"Palomas","HONDURAS",15.64,-87.76,20
36861,"Palotina","BRAZIL",-24.283,-53.91,310
36862,"Palpan","MEXICO",18.86,-99.41,1470
36868,"Palu","TURKEY",38.9,40,1000
36878,"Pamban","INDIA",9.24,79.28,11
36885,"Pampa De Majes","PERU",-16.35,-72.166,1433
36888,"Pampa No 2","UNITED STATES",35.533,-100.983,991
36906,"Pamplona Noain","SPAIN",42.766,-1.633,432
36911,"Pan De Azucar","COLOMBIA",2.71,-76.69,1200
36918,"Panama City Bay Co.","UNITED STATES",30.216,-85.683,6
36927,"Panayia Bridge","CYPRUS",35.016,33.083,440
36928,"Panayia Pano","CYPRUS",34.916,32.633,820
36931,"Pancho Negro","ECUADOR",-2.51,-79.455,72
36933,"Panda","MOZAMBIQUE",-24.05,34.716,150
36935,"Pandale 2 Ne","UNITED STATES",30.2,-101.55,500
36948,"Pandora","UNITED STATES",40.95,-83.966,235
36952,"Panelas","BRAZIL",-8.66,-36.016,620
36961,"Pangerango","INDONESIA",-6.75,106.966,3023
36975,"Pangthang Doma","NEPAL",27.666,87.8,2818
36983,"Panhandle","UNITED STATES",35.35,-101.383,1049
36999,"Pannawonica (Pannawonica)","AUSTRALIA",-21.68,116.32,201
37001,"Pano Amiandos Mines","CYPRUS",34.916,32.916,1290
37012,"Panther Junction","UNITED STATES",29.316,-103.216,1140
37014,"Panuco","MEXICO",22.04,-98.16,60
37022,"Pao De Acucar","BRAZIL",-9.716,-37.416,45
37023,"Pao Ting","CHINA",38.84,115.465,22
37024,"Paola","UNITED STATES",38.583,-94.866,262
37028,"Paonia 1 Sw","UNITED STATES",38.85,-107.616,1701
37032,"Papa Llacta","ECUADOR",-0.316,-78.066,3160
37039,"Papaloapan","MEXICO",18.14,-96.08,22
37043,"Papantla","MEXICO",20.44,-97.31,298
37049,"Paphos Airport","CYPRUS",34.716,32.483,8
37058,"Paraburdoo","AUSTRALIA",-23.2,117.67,391
37061,"Parachinar","PAKISTAN",33.865,70.08,1726
37068,"Paracuru","BRAZIL",-3.366,-39.066,10
37069,"Paradis 7 S","UNITED STATES",29.783,-90.433,2
37072,"Paradise","UNITED STATES",39.75,-121.616,533
37074,"Paradise Valley 1 Nw","UNITED STATES",41.5,-117.533,1425
37079,"Paragould 1 S","UNITED STATES",36.033,-90.5,82
37092,"Paraiso Do Norte","BRAZIL",-23.283,-52.655,250
37094,"Paraiso El","COLOMBIA",1.08,-77.61,3120
37099,"Parakou","BENIN",9.35,2.616,393
37108,"Parambu","BRAZIL",-6.216,-40.7,470
37109,"Paramirim","BRAZIL",-13.44,-42.23,593
37117,"Paramoti","BRAZIL",-4.06,-39.233,160
37119,"Parana","BRAZIL",-12.55,-47.783,275
37120,"Parana","BRAZIL",-12.55,-47.83,274
37124,"Paranacity","BRAZIL",-22.866,-52.133,360
37127,"Paranaiba","BRAZIL",-20.16,-51.29,331
37137,"Parapeuna","BRAZIL",-22.066,-43.5,599
37149,"Parau","BRAZIL",-5.766,-37.083,38
37155,"Parbhani","INDIA",19.26,76.795,423
37163,"Parelhas","BRAZIL",-6.666,-36.66,325
37171,"Pariaguan","VENEZUELA",8.85,-64.73,250
37182,"Paripiranga","BRAZIL",-10.666,-37.833,430
37186,"Paris","UNITED STATES",33.666,-95.566,165
37188,"Paris 2 Nw","UNITED STATES",36.333,-88.35,177
37190,"Paris Le Bourget","FRANCE",48.966,2.45,65
37194,"Paris Ranch","UNITED STATES",40.216,-117.683,1261
37201,"Park Falls Wi.","UNITED STATES",45.933,-90.45,469
37202,"Park Forest","UNITED STATES",41.5,-87.683,216
37206,"Park River","UNITED STATES",48.383,-97.75,296
37212,"Parker 6 E","UNITED STATES",39.533,-104.65,1923
37213,"Parker 6ne","UNITED STATES",34.22,-114.22,125
37214,"Parker Reservoir","UNITED STATES",34.283,-114.166,225
37224,"Parkton 2 Sw","UNITED STATES",39.633,-76.7,183
37229,"Parma Experiment Stn","UNITED STATES",43.8,-116.95,675
37231,"Parnaiba","BRAZIL",-3.51,-41.99,22
37235,"Parnamirim","BRAZIL",-8.066,-39.55,379
37250,"Parr","UNITED STATES",34.266,-81.333,79
37253,"Parras","MEXICO",25.416,-102.18,1521
37256,"Parrish","UNITED STATES",27.566,-82.433,12
37262,"Parry Sound","CANADA",45.3,-80,194
37267,"Parsons 2 Nw","UNITED STATES",37.366,-95.283,277
37271,"Partoun","UNITED STATES",39.633,-113.883,1457
37277,"Parwanipur","NEPAL",27.066,84.966,115
37280,"Pasaje","ECUADOR",-3.35,-79.783,15
37281,"Pasamonte","UNITED STATES",36.3,-103.733,1722
37285,"Pascagoula 3ne","UNITED STATES",30.4,-88.485,3
37295,"Pasni","PAKISTAN",25.265,63.48,6
37302,"Paso De Arocha","MEXICO",21.83,-105.13,30
37331,"Paso Del Macho A","MEXICO",18.96,-96.71,479
37342,"Paso Real De San Diego","CUBA",22.55,-83.3,44
37345,"Paso Robles Radar","UNITED STATES",35.4,-120.35,225
37346,"Paso Robles/Municipal Arpt","UNITED STATES",35.67,-120.63,243
37348,"Passa Quatro","BRAZIL",-22.38,-44.96,919
37355,"Passau","GERMANY",48.583,13.466,408
37356,"Passe Dangereuse Dam, Qu","CANADA",49.88,-71.27,457
37358,"Passo Dei Giovi","ITALY",44.633,8.933,475
37361,"Passo Fundo","BRAZIL",-28.25,-52.4,684
37362,"Passo Quatro","BRAZIL",-22.366,-44.816,919
37364,"Pastaza Rio Amazonas","ECUADOR",-1.5,-78.05,1054
37378,"Pasuruan","INDONESIA",-7.633,112.916,5
37379,"Paswegin, Sa","CANADA",51.98,-103.92,533
37381,"Patacamaya","BOLIVIA",-17.2,-67.916,3789
37395,"Patan (West)","NEPAL",29.433,80.516,1256
37398,"Patate","ECUADOR",-1.3,-78.5,2360
37401,"Patchogue 2 N","UNITED STATES",40.8,-73.016,17
37403,"Pathankot","INDIA",32.233,75.633,310
37408,"Pathein Bassein","MYANMAR",16.766,94.766,9
37409,"Pathfinder Dam","UNITED STATES",42.47,-106.85,1808
37413,"Patiala","INDIA",30.333,76.466,251
37424,"Patna","INDIA",25.6,85.1,60
37425,"Pato Branco","BRAZIL",-26.216,-52.666,760
37440,"Patos De Minas","BRAZIL",-18.99,-46.84,940
37441,"Patos De Minas","BRAZIL",-18.6,-46.516,896
37442,"Patrai","GREECE",38.25,21.733,3
37450,"Pattharkot","NEPAL",27.066,85.633,275
37456,"Patu","BRAZIL",-6.083,-37.616,305
37472,"Patzulin","GUATEMALA",14.65,-91.416,1199
37479,"Pau Dos Ferros","BRAZIL",-6.12,-38.22,175
37491,"Paul 1 Ene","UNITED STATES",42.616,-113.75,1283
37493,"Paulding","UNITED STATES",41.116,-84.6,221
37494,"Paulina","UNITED STATES",44.133,-119.966,1123
37497,"Paulistana","BRAZIL",-8.15,-41.766,580
37501,"Paulo Afonso","BRAZIL",-9.66,-38.34,252
37528,"Paw Paw 1 E","UNITED STATES",41.7,-88.966,283
37536,"Pawnee City","UNITED STATES",40.11,-96.155,361
37553,"Paysandu","URUGUAY",-32.333,-58.033,61
37560,"Paz","ARGENTINA",-30.733,-59.633,38
37565,"Pazar Rize","TURKEY",41.2,40.9,50
37570,"Peace River A, Al","CANADA",56.23,-117.43,571
37574,"Peak Hill Post Office","AUSTRALIA",-32.72,148.18,267
37577,"Pearl","UNITED STATES",32.65,-103.38,1158
37581,"Pearsall","UNITED STATES",28.883,-99.083,194
37586,"Pebane","MOZAMBIQUE",-17.266,38.15,26
37595,"Pecos Ranger Station","UNITED STATES",35.583,-105.683,2103
37605,"Pedernal 4 E","UNITED STATES",34.633,-105.566,1890
37606,"Pedernales","DOMINICAN REPUBLIC",18.033,-71.733,11
37614,"Pedra","BRAZIL",-8.483,-36.955,660
37617,"Pedra Branca","BRAZIL",-5.433,-39.7,480
37621,"Pedra Lavrada","BRAZIL",-6.733,-36.46,525
37641,"Pedro Alexandre","BRAZIL",-10,-37.883,320
37642,"Pedro Avelino","BRAZIL",-5.52,-36.366,97
37646,"Pedro Ii","BRAZIL",-4.42,-41.46,580
37659,"Pedro Velho","BRAZIL",-6.433,-35.216,30
37661,"Peebles","UNITED STATES",38.95,-83.416,247
37665,"Pehuajo","ARGENTINA",-35.816,-61.89,87
37669,"Pei Yu Shan","CHINA",28.85,122.25,82
37690,"Pelahatchie","UNITED STATES",32.316,-89.8,110
37698,"Pelican Point","NAMIBIA",-23.88,14.43,15
37702,"Pelindaba","SOUTH AFRICA",-25.79,27.91,1280
37703,"Pelion 4 Nw","UNITED STATES",33.8,-81.283,137
37706,"Pellston/Faa Airport","UNITED STATES",45.57,-84.78,218
37707,"Pelly Bay, Nw","CANADA",68.43,-89.72,322
37711,"Pelotas","BRAZIL",-31.866,-52.35,13
37712,"Pelotas","BRAZIL",-31.75,-52.35,6
37713,"Pelton Dam","UNITED STATES",44.733,-121.233,430
37721,"Pemba Karume Airport","TANZANIA",-5.25,39.816,25
37725,"Pemberton 3 S","UNITED STATES",39.933,-74.7,15
37726,"Pemberton Meadows, Bc","CANADA",50.45,-122.93,223
37756,"Pendencias","BRAZIL",-5.233,-36.72,20
37757,"Pendleton Brch Exp Stn","UNITED STATES",45.716,-118.633,453
37767,"Penedo","BRAZIL",-10.266,-36.566,28
37772,"Peng Hu","TAIWAN",23.516,119.533,9
37773,"Peng Pu","CHINA",32.9,117.35,20
37783,"Penhas Douradas","PORTUGAL",40.416,-7.55,1388
37788,"Penjamo","MEXICO",20.43,-101.71,1759
37789,"Penjamo","MEXICO",24.38,-111.11,50
37795,"Pennant, Sa","CANADA",50.53,-108.23,730
37803,"Penola State Forest Reserve","AUSTRALIA",-37.48,140.83,65
37812,"Pensacola Faa Ap","UNITED STATES",30.47,-87.2,34
37813,"Pensacola/Forest Sherman Nas","UNITED STATES",30.35,-87.32,10
37814,"Pensacola/Saufley Nas","UNITED STATES",30.48,-87.35,28
37831,"Penwell","UNITED STATES",31.733,-102.583,896
37853,"Perdasdefogu","ITALY",39.666,9.433,606
37860,"Pereiro","BRAZIL",-6.033,-38.455,220
37864,"Pergamino","ARGENTINA",-33.933,-60.545,65
37889,"Perm","RUSSIAN FEDERATION",57.95,56.2,170
37893,"Perola Do Oeste","BRAZIL",-25.816,-53.733,400
37895,"Perpignan","FRANCE",42.733,2.86,48
37897,"Perrin","UNITED STATES",33.72,-96.67,233
37898,"Perrine 4w","UNITED STATES",25.585,-80.435,3
37899,"Perry","UNITED STATES",30.1,-83.6,14
37900,"Perry","UNITED STATES",35.05,-92.8,101
37903,"Perry 3 N","UNITED STATES",41.883,-94.1,294
37904,"Perrysville 4 Wnw","UNITED STATES",40.066,-87.5,189
37906,"Perryton 5 Nne","UNITED STATES",36.466,-100.783,902
37908,"Perryville Water Plant","UNITED STATES",37.733,-89.916,146
37916,"Perth (Perth Regional Office)","AUSTRALIA",-31.95,115.87,19
37922,"Peru","UNITED STATES",41.333,-89.133,189
37924,"Peru 2 Wsw","UNITED STATES",44.566,-73.566,155
37925,"Peru/Grissom Afb","UNITED STATES",40.65,-86.15,251
37927,"Perugia","ITALY",43.083,12.5,205
37946,"Pesqueira","BRAZIL",-8.383,-36.75,676
37951,"Petaluma Fire Stn","UNITED STATES",38.27,-122.655,9
37955,"Petatlan","MEXICO",17.53,-101.28,30
37957,"Petauke","ZAMBIA",-14.25,31.283,1036
37960,"Peterboro 2 S","UNITED STATES",42.85,-71.95,311
37966,"Petersburg 2 N","UNITED STATES",48.033,-98,465
37978,"Petit Saguenay, Qu","CANADA",48.18,-70.05,122
37985,"Petoskey","UNITED STATES",45.366,-84.983,186
37988,"Petrified Forest N P","UNITED STATES",34.816,-109.883,1660
37989,"Petrolandia","BRAZIL",-9.06,-38.283,282
38000,"Petropolis","BRAZIL",-22.51,-43.166,894
38001,"Petrozavodsk","RUSSIAN FEDERATION",61.82,34.27,110
38004,"Pettibone","UNITED STATES",47.116,-99.533,564
38016,"Phalaborwa","SOUTH AFRICA",-23.93,31.14,427
38019,"Phalodi","INDIA",27.133,72.366,234
38024,"Phan Thiet","VIETNAM",10.933,108.1,8
38036,"Philadelphia","UNITED STATES",40,-75.2,9
38037,"Philadelphia 1 Wsw","UNITED STATES",32.766,-89.133,126
38038,"Philadelphia Int. Pa.","UNITED STATES",39.883,-75.25,9
38039,"Philip 2 N","UNITED STATES",44.066,-101.65,683
38040,"Philip Manolo Fort.Bukidnon","PHILIPPINES",8.37,124.83,199
38042,"Philippeville","ALGERIA",36.85,6.883,71
38050,"Philipsburg/Mid State Ap","UNITED STATES",40.9,-78.08,586
38055,"Phillips","UNITED STATES",41.633,-104.483,1519
38060,"Philpott Dam 2","UNITED STATES",36.783,-80.033,342
38061,"Phitsanulok","THAILAND",16.78,100.265,45
38064,"Phnom Penh Pochentong","CAMBODIA",11.55,104.85,10
38076,"Phoenixville 1 E","UNITED STATES",40.116,-75.5,32
38084,"Phu Lien","VIETNAM",20.8,106.633,119
38093,"Phuket","THAILAND",7.883,98.4,3
38106,"Piacenza","ITALY",44.916,9.733,138
38110,"Pianco","BRAZIL",-7.16,-37.933,250
38116,"Piata","BRAZIL",-13.133,-41.766,1236
38117,"Piaxtla, Puebla","MEXICO",18.2,-98.25,1155
38124,"Picabo","UNITED STATES",43.3,-114.066,1486
38126,"Picayune","UNITED STATES",30.516,-89.7,18
38131,"Pichilingue","ECUADOR",-1.08,-79.45,73
38135,"Pichucalco","MEXICO",17.51,-93.11,114
38138,"Pickens","UNITED STATES",32.883,-89.983,68
38139,"Pickens 1","UNITED STATES",38.666,-80.216,844
38142,"Pickens 5 Se","UNITED STATES",34.833,-82.633,347
38144,"Pickle Lake Ont.","CANADA",51.45,-90.2,386
38145,"Pickstown Sd.","UNITED STATES",43.066,-98.533,453
38152,"Picos","BRAZIL",-7.083,-41.116,209
38153,"Picos","BRAZIL",-7.08,-41.465,195
38157,"Picton Composite","AUSTRALIA",-34.18,150.62,171
38160,"Picui","BRAZIL",-6.52,-36.36,450
38164,"Pie De Salto","VENEZUELA",6.29,-64.48,210
38166,"Piedad La","MEXICO",20.33,-102.01,1774
38171,"Piedras (Las)","VENEZUELA",11.666,-70.21,10
38173,"Piedras Negras","HONDURAS",15.71,-86.72,180
38178,"Piendamo","COLOMBIA",2.63,-76.53,1840
38179,"Pierce","UNITED STATES",46.5,-115.8,971
38183,"Pierre Faa Ap","UNITED STATES",44.385,-100.285,526
38184,"Pierson, Ma","CANADA",49.18,-101.27,469
38187,"Pietermaritzburg","SOUTH AFRICA",-29.65,30.4,739
38188,"Pietermaritzburg","SOUTH AFRICA",-29.59,30.38,650
38190,"Pietermaritzburg","SOUTH AFRICA",-29.58,30.36,684
38210,"Pike Island L And D","UNITED STATES",40.15,-80.7,195
38214,"Pikeville","UNITED STATES",35.616,-85.2,268
38220,"Pilalo","ECUADOR",-0.916,-79,2500
38224,"Pilao Arcado","BRAZIL",-10.165,-42.416,358
38226,"Pilar","ARGENTINA",-31.65,-63.86,338
38228,"Pilar","BRAZIL",-9.566,-35.883,131
38238,"Pilar Observatorio","ARGENTINA",-31.666,-63.883,338
38260,"Pilot Point","UNITED STATES",33.383,-96.966,210
38279,"Pinarbasi","TURKEY",38.7,36.4,1470
38295,"Pindobacu","BRAZIL",-10.73,-40.33,600
38300,"Pine Bluff","UNITED STATES",34.22,-92.02,66
38301,"Pine Bluff/Faa Airport","UNITED STATES",34.17,-91.93,63
38302,"Pine Bluffs","UNITED STATES",41.183,-104.066,1547
38306,"Pine Dock, Ma","CANADA",51.63,-96.8,222
38314,"Pine Pass Mt Lemoray, Bc","CANADA",55.53,-122.48,680
38318,"Pine River Dam","UNITED STATES",46.67,-94.12,381
38320,"Pine View Dam","UNITED STATES",41.25,-111.833,1506
38328,"Pinetown","SOUTH AFRICA",-29.81,30.86,338
38329,"Pineville","UNITED STATES",37.583,-81.533,390
38331,"Ping Liang","CHINA",35.49,106.63,1400
38336,"Pingelly (Pingelly Post Office","AUSTRALIA",-32.53,117.08,297
38346,"Pingwu","CHINA",32.42,104.52,877
38352,"Pinheiros","BRAZIL",-22.51,-44,381
38353,"Pinillos","COLOMBIA",8.91,-74.46,10
38355,"Pinkham Notch","UNITED STATES",44.266,-71.25,613
38357,"Pinnacles Natl Mon","UNITED STATES",36.483,-121.183,398
38360,"Pinopolis Dam","UNITED STATES",33.25,-79.983,15
38368,"Pio Ix","BRAZIL",-6.895,-40.62,550
38370,"Pioche","UNITED STATES",37.933,-114.45,1879
38375,"Pipalkot","NEPAL",29.583,80.85,1456
38376,"Pipe Springs Natl Mon","UNITED STATES",36.866,-112.733,1500
38377,"Piper City","UNITED STATES",40.75,-88.183,204
38391,"Piracuruca","BRAZIL",-3.916,-41.72,70
38394,"Pirai","BRAZIL",-23.04,-44.49,366
38395,"Pirai","BRAZIL",-22.966,-43.9,367
38396,"Pirai","BRAZIL",-22.633,-43.9,464
38407,"Piraquara","BRAZIL",-25.466,-48.966,1000
38427,"Pisa","ITALY",46.72,10.383,6
38444,"Pisgah Forest 1 N","UNITED STATES",35.266,-82.7,643
38447,"Pismo Beach","UNITED STATES",35.133,-120.633,24
38454,"Pitangui","BRAZIL",-19.666,-44.755,703
38457,"Pitayo","COLOMBIA",2.69,-76.34,2500
38471,"Pitseng","LESOTHO",-28.95,28.216,1780
38476,"Pittsfield","UNITED STATES",42.43,-73.3,357
38477,"Pittsville","UNITED STATES",44.433,-90.133,314
38479,"Pittsworth Post Office","AUSTRALIA",-27.72,151.63,608
38484,"Piunti Hda","COLOMBIA",6.73,-75.91,1540
38503,"Placerville","UNITED STATES",38.733,-120.8,576
38506,"Plain","UNITED STATES",47.783,-120.65,591
38507,"Plain Dealing","UNITED STATES",32.91,-93.685,88
38508,"Plainfield","UNITED STATES",40.61,-74.41,27
38510,"Plains","UNITED STATES",33.183,-102.833,1122
38512,"Plains Sw Ga Exp Stn","UNITED STATES",32.05,-84.366,152
38515,"Plainville","UNITED STATES",39.233,-99.3,656
38517,"Plaisance (Mauritius)","MAURITIUS",-20.433,57.666,57
38535,"Planeta Rica","COLOMBIA",8.41,-75.56,90
38536,"Plant City","UNITED STATES",28.016,-82.133,37
38556,"Plata Obs.","ARGENTINA",-34.91,-57.933,4
38560,"Platania","CYPRUS",34.95,32.916,1120
38563,"Platokamp","SOUTH AFRICA",-31.08,25.71,1582
38567,"Platteville","UNITED STATES",42.75,-90.483,309
38568,"Plattsburgh Afb","UNITED STATES",44.655,-73.47,50
38577,"Playa Vicente","MEXICO",17.83,-95.81,95
38578,"Playas","ECUADOR",-2.63,-80.37,6
38586,"Pleasant Camp, Bc","CANADA",59.45,-136.37,274
38587,"Pleasant Grove","UNITED STATES",40.366,-111.716,1451
38590,"Pleasant Mount 1 W","UNITED STATES",41.733,-75.45,549
38596,"Plessisdraai","SOUTH AFRICA",-27.98,26.13,1249
38603,"Pliu","THAILAND",12.5,102.2,22
38609,"Plum Point, Nf","CANADA",51.07,-56.88,6
38616,"Plymouth","UNITED STATES",43.75,-87.983,264
38617,"Plymouth","UNITED STATES",43.783,-71.65,201
38618,"Plymouth 5 E","UNITED STATES",35.866,-76.65,6
38622,"Plymouth Municipal","UNITED STATES",41.916,-70.733,45
38627,"Plymouth, Ma","UNITED STATES",41.95,-70.666,27
38635,"Pobe","BENIN",6.916,2.65,129
38639,"Pocahontas","UNITED STATES",42.7,-94.666,381
38640,"Pocahontas 1","UNITED STATES",36.27,-90.97,96
38646,"Pocatello/Municipal Arpt Id","UNITED STATES",42.916,-112.533,1362
38670,"Poco Verde","BRAZIL",-10.72,-38.183,300
38672,"Pocoes","BRAZIL",-14.516,-40.36,759
38674,"Pocos De Caldas","BRAZIL",-21.85,-46.566,1260
38675,"Pocos De Caldas","BRAZIL",-21.78,-46.56,1188
38684,"Podor","SENEGAL",16.65,-14.966,7
38685,"Pofadder","SOUTH AFRICA",-29.133,19.383,1000
38690,"Pohang","KOREA, REPUBLIC OF",36.03,129.38,6
